model_name,overall_score,param_significance_score,info_criteria_score,residual_diag_score,stability_score,sign_bias_score,gof_score,garch_type,garch_p,garch_q,arma_p,arma_d,arma_q,distribution,loglikelihood,AIC,BIC,mu_estimate,mu_p_value,ar1_estimate,ar1_p_value,ma1_estimate,ma1_p_value,omega_estimate,omega_p_value,alpha1_estimate,alpha1_p_value,beta1_estimate,beta1_p_value,beta2_estimate,beta2_p_value,shape_estimate,shape_p_value,ljung_box_res_p_value,ljung_box_sq_res_p_value,nyblom_joint_statistic,sign_bias_t_value,sign_bias_p_value,negative_sign_bias_t_value,negative_sign_bias_p_value,positive_sign_bias_t_value,positive_sign_bias_p_value,joint_effect_t_value,joint_effect_p_value,alpha2_estimate,alpha2_p_value,gamma1_estimate,gamma1_p_value,gamma2_estimate,gamma2_p_value,skew_estimate,skew_p_value,arch_lm_p_value,key_strengths
series_2_model_137_summary.txt,0.6298705033699071,0.22321428571428573,0.10547040000000002,0.16666770533333333,0.00948341232227488,0.1,0.025034700000013222,gjrGARCH,1.0,2.0,0.0,0.0,0.0,sstd,-4197.486,2.3222,2.3359,0.014047,0.231633,,,,,0.021501,0.00025,0.167286,0.0,0.598089,3.6e-05,0.243663,0.067298,6.137394,0.0,1.177e-06,0.3739,1.9766,1.3983,0.1621,1.3785,0.1681,0.8704,0.3841,2.8352,0.4177,,,-0.062684,0.01208,,,1.031385,0.0,,"Parameter significance (0.223), Residual diagnostics (0.167), Information criteria (0.105)"
series_1_model_26_summary.txt,0.6285434959090238,0.21875,0.10913280000000002,0.25,3.6121045238477602e-06,0.050656905,1.788045e-07,sGARCH,1.0,2.0,1.0,0.0,0.0,std,-3992.786,2.2086,2.2206,0.048376,0.0,-0.075346,7e-06,,,0.012152,2.5e-05,0.153177,0.0,0.845823,1e-06,0.0,1.0,4.949328,0.0,0.4596,0.5944,12.5341,3.219,0.001298,1.364,0.1726,1.787,0.07402,24.951,1.581e-05,,,,,,,,,,"Residual diagnostics (0.250), Parameter significance (0.219), Information criteria (0.109)"
series_1_model_27_summary.txt,0.6284034571281639,0.21875,0.10913919999999999,0.25,3.4868214889465147e-06,0.050510565,2.0530667499999999e-07,sGARCH,1.0,2.0,0.0,0.0,1.0,std,-3992.491,2.2084,2.2204,0.048504,0.0,,,-0.077629,5e-06,0.012141,2.6e-05,0.153076,0.0,0.845924,1e-06,0.0,1.0,4.946509,0.0,0.3923,0.5947,12.5694,3.291,0.001009,1.399,0.1618,1.768,0.07714,25.501,1.213e-05,,,,,,,,,,"Residual diagnostics (0.250), Parameter significance (0.219), Information criteria (0.109)"
series_1_model_49_summary.txt,0.6279842864207822,0.25,0.1079712,0.16820755555555555,0.014355530865226724,0.08745000000000001,2.2757659999999998e-24,eGARCH,1.0,1.0,0.0,0.0,0.0,norm,-4063.616,2.2466,2.2552,0.001983,0.843337,,,,,-0.010655,0.003726,-0.15232,0.0,0.966216,0.0,,,,,0.0005027,0.7475,3.8165,2.2439,0.0249,1.4004,0.1615,0.3923,0.6949,7.5258,0.0569,,,0.200344,0.0,,,,,0.5156,"Parameter significance (0.250), Residual diagnostics (0.168), Information criteria (0.108)"
series_2_model_128_summary.txt,0.6272386920606178,0.23125,0.10025919999999999,0.08347820833340425,0.11185856872721354,0.050392715000000005,0.05,gjrGARCH,2.0,2.0,1.0,0.0,1.0,std,-4484.777,2.4825,2.5013,0.015107,1e-06,0.04795,0.0,0.151162,0.0,0.004546,0.0,0.054706,0.0,0.515929,0.0,0.349266,0.0,3.174575,0.0,3.975e-06,0.0002568,3.0434,0.2433,0.8078,0.6754,0.4994,3.3973,0.0006879,21.1598,9.753e-05,0.0,1.0,-0.414634,0.0,-0.22996,0.0,,,,"Parameter significance (0.231), Parameter stability (0.112), Information criteria (0.100)"
series_1_model_33_summary.txt,0.6256152604392353,0.25,0.1092976,0.17347111111111113,0.04246733932812431,0.050346465,3.2745e-05,sGARCH,1.0,1.0,0.0,0.0,0.0,sstd,-3986.002,2.2043,2.2146,0.027569,0.00454,,,,,0.011513,6e-06,0.154299,0.0,0.844433,0.0,,,5.424524,0.0,0.002343,0.5199,2.9419,3.401,0.0006789,1.657,0.09756,1.678,0.09344,25.199,1.403e-05,,,,,,,0.880905,0.0,0.6246,"Parameter significance (0.250), Residual diagnostics (0.173), Information criteria (0.109)"
series_2_model_142_summary.txt,0.6247227691427425,0.23125,0.10200640000000001,0.15099116362222878,2.0552051364833163e-07,0.1,0.040475000000000004,gjrGARCH,2.0,2.0,1.0,0.0,0.0,sstd,-4385.855,2.4279,2.4467,0.051777,2e-06,0.11309,0.0,,,0.0,1.0,0.01521,0.0,0.585246,0.0,0.307126,0.0,3.221362,0.0,0.992,0.885231,16.2506,1.3509,0.1768,1.3209,0.1866,0.7093,0.4782,2.4926,0.4766,0.00681,0.0,-0.290004,0.0,-0.115353,0.000417,1.039646,0.0,,"Parameter significance (0.231), Residual diagnostics (0.151), Information criteria (0.102)"
series_1_model_16_summary.txt,0.6211185663408706,0.22321428571428573,0.1069056,0.22687277777777778,0.013568287848807089,0.050557615,1.7767924999999999e-31,sGARCH,2.0,2.0,1.0,0.0,1.0,norm,-4116.289,2.2774,2.291,0.03606,2.6e-05,0.676473,0.000239,-0.735905,1.4e-05,0.035631,0.0,0.10408,0.0,0.184415,0.193845,0.511781,4.2e-05,,,0.997428,0.5246,4.5129,3.2652,0.001104,0.3132,0.7542,1.4009,0.1613,25.6616,1.123e-05,0.163556,0.0,,,,,,,,"Residual diagnostics (0.227), Parameter significance (0.223), Information criteria (0.107)"
series_1_model_11_summary.txt,0.6205610246535924,0.2125,0.1068608,0.25,0.0007661596535923487,0.050434065,1.1764e-30,sGARCH,1.0,2.0,0.0,0.0,1.0,norm,-4123.903,2.2805,2.2907,0.034379,0.000282,,,-0.079624,1.8e-05,0.019391,0.0,0.154718,0.0,0.826677,0.0,1e-06,0.999996,,,0.3417,0.3418,6.957,3.336,0.0008577,1.073,0.2835,1.66,0.097,25.815,1.043e-05,,,,,,,,,,"Residual diagnostics (0.250), Parameter significance (0.212), Information criteria (0.107)"
series_1_model_10_summary.txt,0.6204061916006162,0.2125,0.1068608,0.25,0.0007589156006160918,0.050286476000000004,7.59265e-30,sGARCH,1.0,2.0,1.0,0.0,0.0,norm,-4123.915,2.2805,2.2907,0.034368,0.000307,-0.079404,1.8e-05,,,0.019382,0.0,0.154796,0.0,0.826627,0.0,0.0,0.999999,,,0.3483,0.3449,6.9665,3.451,0.0005657,1.114,0.2655,1.603,0.109,26.568,7.252e-06,,,,,,,,,,"Residual diagnostics (0.250), Parameter significance (0.212), Information criteria (0.107)"
series_1_model_30_summary.txt,0.6200989031716869,0.21428571428571427,0.109232,0.23597777777777776,0.009600693102994868,0.051002689999999996,2.8005200000000003e-08,sGARCH,2.0,2.0,1.0,0.0,0.0,std,-3984.648,2.2047,2.2183,0.048708,0.0,-0.075691,2e-06,,,0.020747,9.1e-05,0.073546,0.000941,0.526867,0.044011,0.233705,0.298163,4.890974,0.0,0.3396,0.02476,4.8588,3.09511,0.001982,0.02558,0.9796,1.26374,0.2064,24.13732,2.338e-05,0.164881,0.000218,,,,,,,,"Residual diagnostics (0.236), Parameter significance (0.214), Information criteria (0.109)"
series_1_model_31_summary.txt,0.6193517711733268,0.21428571428571427,0.10923840000000001,0.23503333333333332,0.009932729298279298,0.050861565,2.9255999999999997e-08,sGARCH,2.0,2.0,0.0,0.0,1.0,std,-3984.276,2.2045,2.2181,0.048811,0.0,,,-0.078259,1e-06,0.020686,9.4e-05,0.07298,0.001,0.532326,0.041758,0.229074,0.307481,4.88722,0.0,0.2716,0.02306,4.8248,3.13987,0.001704,0.01214,0.9903,1.25711,0.2088,24.55523,1.913e-05,0.16462,0.000228,,,,,,,,"Residual diagnostics (0.235), Parameter significance (0.214), Information criteria (0.109)"
series_1_model_139_summary.txt,0.6186791295445115,0.203125,0.1106112,0.25,0.0012089295445114987,0.0307655,0.022968500000000003,gjrGARCH,1.0,2.0,0.0,0.0,1.0,sstd,-3903.993,2.1607,2.1761,0.00474,0.601902,,,-0.079676,4e-06,0.01467,0.0,0.0,0.999992,0.861871,0.0,1e-06,0.999997,5.686942,0.0,0.3562,0.9777,7.1409,3.01,0.00263,2.6641,0.007753,0.8501,0.395345,15.9744,0.001148,,,0.247566,0.0,,,0.836895,0.0,,"Residual diagnostics (0.250), Parameter significance (0.203), Information criteria (0.111)"
series_1_model_102_summary.txt,0.6166379516508688,0.25,0.08597600000000001,0.16668564833333332,0.013976303317535537,0.1,2.072203e-182,gjrGARCH,2.0,1.0,1.0,0.0,0.0,norm,-5300.846,2.9314,2.9451,-0.018584,0.0,0.021368,0.0,,,0.124803,0.0,0.091566,0.0,0.892648,0.0,,,,,0.3258,2.278e-06,1.9134,1.55,0.12133,1.21,0.22653,1.072,0.28375,6.301,0.09787,0.078664,0.0,-0.529055,0.0,-0.469362,0.0,,,,"Parameter significance (0.250), Residual diagnostics (0.167), Symmetric effects (0.100)"
series_1_model_117_summary.txt,0.6153815309009072,0.25,0.10229920000000002,0.10983333333333413,0.07401999756757298,0.05318750000000001,0.026041500000000002,gjrGARCH,2.0,1.0,0.0,0.0,0.0,std,-4377.032,2.4213,2.435,0.020225,0.0,,,,,0.114158,0.0,0.08569,0.0,0.901545,0.0,,,2.480296,0.0,0.01036,1.332e-15,2.8163,2.814,0.004917,1.07,0.28482,1.055,0.291302,15.467,0.001458,0.031398,0.0,-0.190368,0.0,-1.0,0.0,,,,"Parameter significance (0.250), Residual diagnostics (0.110), Information criteria (0.102)"
series_2_model_53_summary.txt,0.6153573297845275,0.14583333333333334,0.10316000000000002,0.16666701949444443,0.09969697087372477,0.1,6.083025e-09,eGARCH,2.0,1.0,0.0,0.0,0.0,norm,-4330.83,2.3953,2.4072,0.016685,0.14842,,,,,-5.3e-05,0.988092,0.009292,0.685875,0.97371,0.0,,,,,4.242e-07,0.4578,2.3085,1.2485,0.2119,0.7689,0.442,0.8029,0.4221,1.6812,0.6411,0.043111,0.057041,0.304033,0.0,-0.069109,0.050116,,,,"Residual diagnostics (0.167), Parameter significance (0.146), Information criteria (0.103)"
series_1_model_46_summary.txt,0.6153378600863867,0.21875,0.10956160000000002,0.21619444444444444,0.019137223141942227,0.050223550000000006,0.0014710425,sGARCH,2.0,2.0,1.0,0.0,0.0,sstd,-3963.473,2.1935,2.2089,0.027257,0.002151,-0.091268,0.0,,,0.018831,4.6e-05,0.069443,0.00076,0.542762,0.027363,0.224314,0.29018,5.455123,0.0,0.07355,0.01578,4.379,3.516,0.0004436,0.1248,0.9006625,1.1972,0.2313217,28.0765,3.5e-06,0.158687,0.000137,,,,,0.863351,0.0,,"Parameter significance (0.219), Residual diagnostics (0.216), Information criteria (0.110)"
series_3_model_30_summary.txt,0.615273436967052,0.17857142857142858,0.19617504000000002,0.16675002188888918,0.016481446506732795,0.0572955,1.388320935e-15,sGARCH,2.0,2.0,1.0,0.0,0.0,std,935.7951,-0.51231,-0.49863,-0.406869,0.003385,0.979717,0.0,,,0.008611,0.00034,0.146734,2e-06,0.385528,0.210569,0.185545,0.397586,4.29079,0.0,0.0001497,0.8987,4.3184,2.5732,0.010114,0.4805,0.630928,0.8813,0.378216,13.0749,0.004477,0.111438,0.093126,,,,,,,,"Information criteria (0.196), Parameter significance (0.179), Residual diagnostics (0.167)"
series_1_model_104_summary.txt,0.6147538958146703,0.25,0.0851152,0.17050166666686495,0.009137029147805372,0.1,1.59157179375e-92,gjrGARCH,2.0,1.0,1.0,0.0,1.0,norm,-5346.948,2.9575,2.9728,-0.022353,0.0,-0.039983,0.0,0.029087,0.0,0.079657,0.0,0.065642,0.0,0.899631,0.0,,,,,0.004768,0.6066,5.1183,1.5972,0.1103,0.8598,0.39,0.076,0.9394,3.3249,0.3442,0.029728,0.0,-0.30303,0.0,-0.367036,0.0,,,,"Parameter significance (0.250), Residual diagnostics (0.171), Symmetric effects (0.100)"
series_1_model_107_summary.txt,0.6143381554628238,0.21875,0.1077888,0.25,0.00198920546282375,0.035810150000000006,1.913935e-26,gjrGARCH,1.0,2.0,0.0,0.0,1.0,norm,-4068.876,2.2506,2.2626,0.008512,0.379337,,,-0.072841,7.6e-05,0.019363,0.0,0.030241,0.005663,0.845204,0.0,1e-06,0.999992,,,0.5201,0.2552,6.2229,3.267,0.0010982,2.325,0.0201316,0.972,0.3311002,18.251,0.0003905,,,0.195249,0.0,,,,,,"Residual diagnostics (0.250), Parameter significance (0.219), Information criteria (0.108)"
series_2_model_21_summary.txt,0.6135618208774823,0.2125,0.1054544,0.16666738816666668,0.011748614210422649,0.1,0.017191418500393,sGARCH,2.0,1.0,0.0,0.0,0.0,std,-4203.545,2.3244,2.3347,0.004011,0.711818,,,,,0.017792,0.002696,0.110328,2e-06,0.870861,0.0,,,6.065797,0.0,8.378e-07,0.172,4.2269,1.37575,0.169,1.25824,0.2084,0.06791,0.9459,2.62784,0.4526,0.0,0.999999,,,,,,,,"Parameter significance (0.212), Residual diagnostics (0.167), Information criteria (0.105)"
series_1_model_61_summary.txt,0.6134452669950529,0.24107142857142858,0.1079888,0.16782055555555556,0.02023948286806876,0.07632500000000002,2.3916e-25,eGARCH,2.0,2.0,0.0,0.0,0.0,norm,-4054.929,2.2435,2.2572,0.00237,0.54366,,,,,-0.02143,0.001125,-0.1268,0.0,0.12167,0.01811,0.81247,0.0,,,0.000388,0.5617,4.113,2.3305,0.01983,0.5798,0.56206,0.3622,0.71725,8.7488,0.03282,-0.15873,0.0,0.1581,0.0,0.22762,0.0,,,,"Parameter significance (0.241), Residual diagnostics (0.168), Information criteria (0.108)"
series_1_model_110_summary.txt,0.6132334329782303,0.1953125,0.10785600000000001,0.25,0.009863442978230417,0.050201489999999994,1.8868647499999998e-26,gjrGARCH,2.0,2.0,1.0,0.0,0.0,norm,-4059.946,2.2468,2.2622,0.007184,0.459001,-0.06943,0.000145,,,0.0375,0.0,0.041512,0.024463,0.008354,0.838211,0.698579,0.0,,,0.5813,0.6293,5.0418,3.5999,0.0003227,1.7914,0.07331,0.9671,0.3336,21.5665,8.028e-05,0.014904,0.356397,0.126935,5e-06,0.242677,0.0,,,,"Residual diagnostics (0.250), Parameter significance (0.195), Information criteria (0.108)"
series_1_model_106_summary.txt,0.6129837086431412,0.21875,0.107792,0.25,0.002011408643141171,0.034430300000000004,5.2122599999999996e-27,gjrGARCH,1.0,2.0,1.0,0.0,0.0,norm,-4068.641,2.2505,2.2625,0.008317,0.391056,-0.074774,5.9e-05,,,0.019376,0.0,0.029974,0.006042,0.845069,0.0,1e-06,0.999992,,,0.4587,0.2613,6.2118,3.3838,0.0007224,2.3695,0.017864,0.9096,0.3630915,18.9942,0.0002742,,,0.196198,0.0,,,,,,"Residual diagnostics (0.250), Parameter significance (0.219), Information criteria (0.108)"
series_1_model_138_summary.txt,0.6114646714623329,0.203125,0.1106048,0.25,0.00112562146233297,0.030860500000000003,0.015748750000000002,gjrGARCH,1.0,2.0,1.0,0.0,0.0,sstd,-3904.458,2.1609,2.1763,0.004208,0.64541,-0.075996,7e-06,,,0.014759,0.0,0.0,0.999996,0.860923,0.0,0.0,0.999998,5.688549,0.0,0.4627,0.9771,7.2123,2.9881,0.002826,2.668,0.007664,0.8498,0.395467,15.8267,0.001231,,,0.250109,0.0,,,0.838186,0.0,,"Residual diagnostics (0.250), Parameter significance (0.203), Information criteria (0.111)"
series_2_model_5_summary.txt,0.6104617182013016,0.203125,0.10316960000000003,0.16666732955555555,0.03749978854259209,0.1,1.0315397200743999e-10,sGARCH,2.0,1.0,0.0,0.0,0.0,norm,-4335.391,2.3967,2.4052,-0.000845,0.941498,,,,,0.021062,3.6e-05,0.133669,0.0,0.848589,0.0,,,,,7.589e-07,0.4162,2.8563,1.2599,0.2078,0.7377,0.4607,0.4033,0.6868,1.6606,0.6457,0.0,0.999993,,,,,,,,"Parameter significance (0.203), Residual diagnostics (0.167), Information criteria (0.103)"
series_1_model_43_summary.txt,0.6100547731565721,0.22321428571428573,0.1094704,0.22702277777777777,5.302564508601409e-06,0.05006374485000001,0.00027826225,sGARCH,1.0,2.0,0.0,0.0,1.0,sstd,-3971.096,2.1972,2.2109,0.02698,0.002268,,,-0.097624,0.0,0.010779,2.2e-05,0.148599,0.0,0.849805,0.0,1e-06,0.999997,5.451995,0.0,0.058887,0.6474,12.3602,3.837,0.0001266,1.632,0.1028,1.707,0.08797,30.906,8.897e-07,,,,,,,0.862876,0.0,,"Residual diagnostics (0.227), Parameter significance (0.223), Information criteria (0.109)"
series_1_model_57_summary.txt,0.6094098703470864,0.2375,0.1079216,0.16814794444444445,0.00928532590264182,0.086555,1.65662125e-24,eGARCH,1.0,2.0,0.0,0.0,0.0,norm,-4063.938,2.2473,2.2576,0.001917,0.848356,,,,,-0.010475,0.003369,-0.148013,0.0,0.999999,0.0,-0.03316,0.032095,,,0.0004846,0.8183,4.4622,2.2725,0.02311,1.3215,0.1864,0.4023,0.6875,7.7292,0.05195,,,0.195781,0.0,,,,,,"Parameter significance (0.237), Residual diagnostics (0.168), Information criteria (0.108)"
series_1_model_24_summary.txt,0.6073436655866318,0.25,0.10933440000000001,0.18581156316666667,0.009660402307499035,0.0525373,1.124662e-10,sGARCH,2.0,1.0,1.0,0.0,1.0,std,-3978.835,2.2015,2.2151,0.050887,0.0,0.790805,0.0,-0.850226,0.0,0.017835,6e-06,0.070204,0.001321,0.801057,0.0,,,4.788542,0.0,0.8668,0.02382,4.8526,2.80744,0.0050204,0.06279,0.9499408,1.4967,0.1345584,22.38666,5.42e-05,0.127738,3.9e-05,,,,,,,,"Parameter significance (0.250), Residual diagnostics (0.186), Information criteria (0.109)"
series_1_model_140_summary.txt,0.6070858680289046,0.20833333333333334,0.11059680000000001,0.23656666666666668,0.005326718028904715,0.028872850000000002,0.0173895,gjrGARCH,1.0,2.0,1.0,0.0,1.0,sstd,-3902.291,2.1603,2.1774,0.008834,0.315881,0.495543,0.000931,-0.570422,6.9e-05,0.014253,0.0,0.000328,0.978718,0.867921,0.0,7e-06,0.999957,5.64615,0.0,0.50177,0.9875,5.8779,3.3026,0.0009672,2.7319,0.0063273,0.7611,0.4466646,17.9465,0.0004512,,,0.230042,0.0,,,0.829789,0.0,,"Residual diagnostics (0.237), Parameter significance (0.208), Information criteria (0.111)"
series_1_model_17_summary.txt,0.6070356008137288,0.25,0.1090528,0.17303833333333332,0.023206566887057935,0.0517379,5.933375e-10,sGARCH,1.0,1.0,0.0,0.0,0.0,std,-4002.383,2.2128,2.2214,0.047604,0.0,,,,,0.012549,6e-06,0.156302,0.0,0.842698,0.0,,,4.990268,0.0,0.002239,0.5147,3.3362,2.933,0.0033752,1.429,0.1532155,1.712,0.0869217,21.095,0.0001006,,,,,,,,,0.6456,"Parameter significance (0.250), Residual diagnostics (0.173), Information criteria (0.109)"
series_1_model_39_summary.txt,0.6055258822494907,0.25,0.10962080000000002,0.17847516666666666,0.017053156082823998,0.0500860175,0.00029074200000000003,sGARCH,2.0,1.0,0.0,0.0,1.0,sstd,-3962.634,2.1925,2.2062,0.026763,0.002204,,,-0.098989,0.0,0.016027,4e-06,0.0675,0.000887,0.805929,0.0,,,5.450985,0.0,0.0252293,0.01174,4.2843,3.7627,0.0001708,0.2066,0.8363,1.1067,0.2685,30.2296,1.235e-06,0.122226,2.4e-05,,,,,0.859659,0.0,,"Parameter significance (0.250), Residual diagnostics (0.178), Information criteria (0.110)"
series_1_model_122_summary.txt,0.6022614053235027,0.19642857142857142,0.11012000000000002,0.25,0.0016271585846813418,0.0440855,1.7531025e-07,gjrGARCH,1.0,2.0,1.0,0.0,0.0,std,-3934.396,2.1769,2.1906,0.029627,0.000491,-0.066867,6.2e-05,,,0.013953,0.0,0.0,0.999991,0.858059,0.0,1e-06,0.999997,5.116873,0.0,0.9418,0.9841,6.6338,2.4263,0.015303,2.4066,0.01615,0.9522,0.34107,12.2035,0.006718,,,0.253575,0.0,,,,,,"Residual diagnostics (0.250), Parameter significance (0.196), Information criteria (0.110)"
series_1_model_123_summary.txt,0.5999462683960921,0.19642857142857142,0.11012000000000002,0.25,0.001710584789295612,0.041687,1.1217822500000001e-07,gjrGARCH,1.0,2.0,0.0,0.0,1.0,std,-3934.307,2.1769,2.1906,0.029949,0.000411,,,-0.067716,5.7e-05,0.013936,0.0,0.0,0.999984,0.858326,0.0,2e-06,0.999989,5.110511,0.0,0.9096,0.9901,6.5838,2.4945,0.012656,2.4333,0.015011,0.9235,0.35579,12.5542,0.005707,,,0.252719,0.0,,,,,,"Residual diagnostics (0.250), Parameter significance (0.196), Information criteria (0.110)"
series_2_model_133_summary.txt,0.5987014116297421,0.25,0.09424000000000002,0.08333338341479361,0.07280868838987628,0.08986,0.008459339825072151,gjrGARCH,2.0,1.0,0.0,0.0,0.0,sstd,-4830.612,2.6723,2.6877,0.047057,0.0,,,,,0.068705,0.0,0.09814,0.0,0.926073,0.0,,,2.479752,0.0,2.495e-08,5.95e-08,3.0428,0.4891,0.62477,1.5017,0.13327,1.024,0.30592,8.9678,0.02972,0.02844,0.0,-0.469001,0.0,-0.558312,0.0,1.036711,0.0,,"Parameter significance (0.250), Information criteria (0.094), Symmetric effects (0.090)"
series_3_model_79_summary.txt,0.5983418000725446,0.20833333333333334,0.14107680000000003,0.16666666666666666,7.254456995995684e-11,0.082265,6.807503705742843e-282,eGARCH,2.0,2.0,0.0,0.0,1.0,std,-2177.271,1.2078,1.2249,-0.370796,0.0,,,0.858007,0.0,-0.405028,0.0,0.099739,0.000261,0.156882,0.0,0.656359,0.0,99.999473,0.007227,0.0,0.1659,23.9897,0.8863,0.37551,0.3747,0.70789,2.445,0.01453,6.8358,0.07732,-0.015626,0.609475,0.001966,0.968809,1.056895,0.0,,,,"Parameter significance (0.208), Residual diagnostics (0.167), Information criteria (0.141)"
series_1_model_4_summary.txt,0.5949007756730387,0.175,0.106872,0.25,0.012595445673038597,0.05043333000000001,2.187575e-30,sGARCH,1.0,1.0,1.0,0.0,1.0,norm,-4123.308,2.2801,2.2904,0.034402,0.000278,0.000231,0.999592,-0.079855,0.859754,0.019414,0.0,0.154952,0.0,0.826451,0.0,,,,,0.342,0.3377,4.1573,3.337,0.0008563,1.078,0.2809,1.662,0.09669,25.828,1.036e-05,,,,,,,,,0.7953,"Residual diagnostics (0.250), Parameter significance (0.175), Information criteria (0.107)"
series_2_model_109_summary.txt,0.5946509324689518,0.08928571428571429,0.10326880000000001,0.16666854005555556,0.13542734457268946,0.1,5.335549925e-07,gjrGARCH,2.0,2.0,0.0,0.0,0.0,norm,-4322.191,2.391,2.4047,0.012637,0.300374,,,,,0.018085,0.298232,0.157122,9.2e-05,0.815442,0.192279,0.051897,0.919491,,,2.028e-06,0.6239,2.2122,1.3476,0.1779,0.649,0.5164,0.8135,0.416,1.8513,0.6038,0.0,0.999999,-0.017875,0.681324,-0.063292,0.465217,,,,"Residual diagnostics (0.167), Parameter stability (0.135), Information criteria (0.103)"
series_1_model_37_summary.txt,0.5944378569405762,0.25,0.10935679999999999,0.17173111111111114,0.012412888079465195,0.05080847999999999,0.00012857774999999998,sGARCH,2.0,1.0,0.0,0.0,0.0,sstd,-3980.14,2.2016,2.2136,0.0277,0.00431,,,,,0.016432,4e-06,0.081518,0.000176,0.803769,0.0,,,5.412169,0.0,0.001684,0.1017,4.3919,3.1649,0.001564,0.3771,0.7061,1.2147,0.2246,22.4347,5.296e-05,0.111114,0.000251,,,,,0.880376,0.0,,"Parameter significance (0.250), Residual diagnostics (0.172), Information criteria (0.109)"
series_1_model_1_summary.txt,0.5934760256998415,0.25,0.1068,0.1725455555555556,0.012642135144285757,0.051488334999999996,2.6738299999999995e-30,sGARCH,1.0,1.0,0.0,0.0,0.0,norm,-4132.462,2.2841,2.2909,0.033523,0.001036,,,,,0.019722,0.0,0.154693,0.0,0.826142,0.0,,,,,0.002051,0.3285,3.7136,2.982,0.00288,1.025,0.3054,1.58,0.1142,21.178,9.667e-05,,,,,,,,,0.7519,"Parameter significance (0.250), Residual diagnostics (0.173), Information criteria (0.107)"
series_2_model_45_summary.txt,0.5928568165849463,0.16071428571428573,0.10540800000000002,0.16666776072222222,0.034609745148438294,0.1,0.025457025,sGARCH,2.0,2.0,0.0,0.0,0.0,sstd,-4201.042,2.3242,2.3378,0.008549,0.458959,,,,,0.021332,0.049726,0.135308,0.0,0.574593,0.235444,0.267442,0.503172,6.063437,0.0,1.253e-06,0.5016,3.5765,1.3401,0.1803,0.7877,0.4309,0.4577,0.6472,1.8576,0.6025,1e-06,0.999995,,,,,1.02969,0.0,,"Residual diagnostics (0.167), Parameter significance (0.161), Information criteria (0.105)"
series_1_model_21_summary.txt,0.5909337066703114,0.25,0.10911359999999999,0.17186222222222222,0.006785821040164193,0.053172050000000005,1.3407925000000001e-08,sGARCH,2.0,1.0,0.0,0.0,0.0,std,-3996.465,2.2101,2.2203,0.047908,0.0,,,,,0.017643,6e-06,0.081196,0.000381,0.801136,0.0,,,4.929365,0.0,0.001753,0.08841,4.7758,2.7449,0.0060837,0.1458,0.8840973,1.2465,0.212649,19.1021,0.0002604,0.116644,0.000233,,,,,,,,"Parameter significance (0.250), Residual diagnostics (0.172), Information criteria (0.109)"
series_1_model_116_summary.txt,0.5902274176202377,0.16964285714285715,0.11012960000000001,0.25,0.01622795373001431,0.044226999999999995,6.747366249999999e-09,gjrGARCH,1.0,1.0,1.0,0.0,1.0,std,-3933.788,2.1766,2.1903,0.030535,0.000378,0.125939,0.720606,-0.193134,0.580458,0.013925,0.0,1e-06,0.999965,0.858633,0.0,,,5.106674,0.0,0.936,0.9961,4.3339,2.4217,0.015496,2.4032,0.016302,0.9558,0.339244,12.2234,0.006656,,,0.251412,0.0,,,,,0.536,"Residual diagnostics (0.250), Parameter significance (0.170), Information criteria (0.110)"
series_3_model_17_summary.txt,0.5901582667093626,0.25,0.11390560000000001,0.16666666666666666,4.2695824605662864e-11,0.059586,0.0,sGARCH,1.0,1.0,0.0,0.0,0.0,std,-3727.797,2.0612,2.0697,-0.403528,0.0,,,,,0.030691,0.0,0.832396,0.0,0.153522,0.000233,,,99.999016,0.000171,0.0,0.4817,23.4498,2.7293,0.006378,0.5651,0.572021,1.7342,0.082964,10.8108,0.012794,,,,,,,,,0.9415,"Parameter significance (0.250), Residual diagnostics (0.167), Information criteria (0.114)"
series_1_model_100_summary.txt,0.5897437775689545,0.1875,0.10780800000000001,0.25,0.007908477568954358,0.036527300000000006,1.7032450000000002e-26,gjrGARCH,1.0,1.0,1.0,0.0,1.0,norm,-4067.766,2.25,2.262,0.007588,0.441482,-0.292628,0.342799,0.219849,0.485613,0.019493,0.0,0.029397,0.007271,0.844214,0.0,,,,,0.5276,0.2752,4.8427,3.231,0.0012445,2.303,0.0213355,0.958,0.3381137,17.84,0.0004746,,,0.199479,0.0,,,,,0.4249,"Residual diagnostics (0.250), Parameter significance (0.188), Information criteria (0.108)"
